id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
228416,Male,21,1,39.0,1,< 1 Year,No,31310.0,160.0,89,0
49634,Male,63,1,7.0,0,1-2 Year,Yes,2630.0,26.0,169,0
136106,Female,29,1,28.0,0,< 1 Year,Yes,29522.0,26.0,76,1
219472,Male,40,1,32.0,0,1-2 Year,Yes,2630.0,156.0,135,0
180114,Female,23,1,2.0,0,< 1 Year,Yes,32247.0,152.0,168,0
203975,Female,23,1,15.0,0,< 1 Year,Yes,40043.0,152.0,84,0
249988,Male,54,1,3.0,0,1-2 Year,Yes,2630.0,157.0,248,0
286811,Female,55,1,28.0,0,> 2 Years,Yes,37577.0,122.0,109,0
219264,Male,56,1,24.0,1,1-2 Year,No,30572.0,124.0,213,0
203061,Female,42,1,47.0,0,1-2 Year,Yes,38801.0,124.0,278,0
186836,Male,60,1,28.0,0,1-2 Year,Yes,40532.0,122.0,243,0
284962,Female,39,1,3.0,1,1-2 Year,No,2630.0,152.0,53,0
56989,Female,23,1,2.0,1,< 1 Year,No,36526.0,152.0,170,0
26517,Female,25,1,18.0,1,< 1 Year,No,26273.0,152.0,95,0
203956,Female,20,1,8.0,0,< 1 Year,Yes,44729.0,160.0,15,0
326148,Female,49,1,3.0,0,> 2 Years,Yes,2630.0,124.0,57,0
226590,Female,56,1,47.0,1,1-2 Year,No,40442.0,113.0,64,0
209194,Female,41,1,8.0,0,> 2 Years,Yes,2630.0,7.0,264,0
338332,Male,28,1,46.0,0,< 1 Year,No,37293.0,152.0,162,0
351117,Female,27,1,25.0,1,< 1 Year,No,25677.0,152.0,38,0
285110,Female,32,1,41.0,0,< 1 Year,Yes,32403.0,136.0,109,0
129299,Female,65,1,28.0,0,1-2 Year,No,43280.0,26.0,26,0
265,Male,24,1,28.0,0,< 1 Year,Yes,21583.0,152.0,143,0
368436,Male,53,1,28.0,0,1-2 Year,Yes,46623.0,26.0,211,1
157862,Female,32,1,28.0,0,< 1 Year,Yes,24014.0,122.0,40,0
39121,Female,22,1,41.0,1,< 1 Year,No,18849.0,152.0,91,0
161022,Female,37,1,8.0,0,1-2 Year,Yes,40001.0,7.0,226,0
162076,Male,23,1,8.0,1,< 1 Year,No,83859.0,152.0,56,0
29741,Male,21,1,26.0,0,< 1 Year,Yes,26012.0,152.0,266,0
356573,Male,39,1,8.0,1,1-2 Year,No,34162.0,26.0,211,0
175403,Female,22,1,50.0,1,< 1 Year,No,44108.0,152.0,261,0
83432,Female,28,1,44.0,1,< 1 Year,No,27480.0,152.0,241,0
59680,Female,23,1,30.0,1,< 1 Year,No,28873.0,152.0,275,0
15542,Male,44,1,14.0,0,1-2 Year,Yes,29097.0,26.0,205,0
4145,Female,55,1,15.0,0,1-2 Year,Yes,38911.0,124.0,78,0
208541,Female,25,1,8.0,1,< 1 Year,No,27899.0,152.0,271,0
272724,Female,56,1,28.0,0,1-2 Year,Yes,65639.0,125.0,91,1
40187,Male,39,1,8.0,0,1-2 Year,Yes,25707.0,163.0,96,0
137941,Male,63,1,23.0,0,1-2 Year,No,29647.0,124.0,161,0
336689,Female,32,1,5.0,0,1-2 Year,Yes,2630.0,157.0,98,0
373102,Female,28,1,32.0,1,< 1 Year,No,29505.0,152.0,191,0
355840,Female,37,1,23.0,1,1-2 Year,Yes,19495.0,155.0,15,0
275083,Female,23,1,39.0,1,< 1 Year,No,36252.0,152.0,42,0
204499,Female,38,1,30.0,1,1-2 Year,No,25237.0,152.0,163,0
339193,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,25.0,30,1
279120,Female,26,1,41.0,1,< 1 Year,No,39722.0,152.0,96,0
326451,Female,39,1,28.0,0,1-2 Year,Yes,41291.0,111.0,28,1
266870,Female,22,1,47.0,0,< 1 Year,Yes,34668.0,152.0,23,0
119899,Female,40,1,20.0,0,1-2 Year,Yes,2630.0,26.0,204,1
108409,Female,27,1,39.0,1,< 1 Year,No,59674.0,152.0,271,0
142480,Female,24,1,41.0,0,< 1 Year,Yes,32258.0,152.0,131,0
153370,Male,28,1,35.0,0,< 1 Year,No,2630.0,157.0,81,0
368952,Male,43,1,21.0,1,1-2 Year,No,36079.0,26.0,171,0
212507,Male,34,1,7.0,0,1-2 Year,Yes,2630.0,156.0,189,0
248875,Female,27,1,39.0,0,< 1 Year,Yes,29767.0,152.0,201,0
215320,Female,22,1,18.0,1,< 1 Year,No,29255.0,152.0,252,0
194115,Female,35,1,28.0,0,1-2 Year,Yes,2630.0,156.0,100,0
361598,Female,61,1,28.0,0,1-2 Year,No,37684.0,120.0,61,0
48497,Male,67,1,50.0,0,1-2 Year,No,33760.0,124.0,39,0
178249,Female,23,1,33.0,0,< 1 Year,Yes,2630.0,154.0,117,0
152557,Female,24,1,2.0,1,< 1 Year,No,24840.0,152.0,215,0
34567,Female,29,1,3.0,1,< 1 Year,No,25040.0,152.0,103,0
308004,Male,48,1,17.0,0,1-2 Year,Yes,31769.0,124.0,187,0
354011,Male,54,1,41.0,0,1-2 Year,Yes,55242.0,106.0,128,1
215327,Male,56,1,28.0,1,1-2 Year,No,43343.0,26.0,22,0
23703,Male,33,1,18.0,1,< 1 Year,No,34758.0,152.0,286,0
152689,Female,38,1,34.0,0,1-2 Year,Yes,2630.0,157.0,72,1
207632,Male,58,1,28.0,0,1-2 Year,Yes,56109.0,26.0,80,0
145637,Male,25,1,36.0,0,< 1 Year,Yes,40803.0,152.0,197,1
244050,Male,31,1,28.0,0,< 1 Year,Yes,31931.0,154.0,136,1
99430,Male,47,1,15.0,0,1-2 Year,Yes,2630.0,26.0,115,1
85353,Female,46,1,28.0,0,1-2 Year,Yes,37489.0,124.0,296,0
214251,Female,48,1,45.0,0,1-2 Year,Yes,30517.0,124.0,278,1
176465,Male,23,1,11.0,1,< 1 Year,No,32360.0,152.0,206,0
44644,Female,62,1,41.0,1,1-2 Year,No,2630.0,26.0,285,0
250770,Male,22,1,50.0,1,< 1 Year,No,33257.0,152.0,77,0
322864,Female,40,1,28.0,0,1-2 Year,Yes,2630.0,26.0,92,1
27588,Female,61,1,50.0,0,1-2 Year,Yes,34217.0,124.0,122,0
120741,Male,58,1,28.0,1,> 2 Years,Yes,40701.0,26.0,271,0
339603,Male,21,1,25.0,0,< 1 Year,No,30984.0,160.0,62,0
111604,Female,47,1,46.0,0,1-2 Year,Yes,25427.0,26.0,118,0
249439,Male,53,1,28.0,0,1-2 Year,Yes,51322.0,26.0,13,1
81465,Female,36,1,8.0,0,1-2 Year,Yes,27885.0,26.0,186,1
211518,Male,36,1,3.0,0,1-2 Year,Yes,2630.0,26.0,50,0
314153,Male,22,1,41.0,1,< 1 Year,No,339396.0,152.0,236,0
93014,Female,42,1,48.0,1,1-2 Year,No,2630.0,15.0,187,0
191020,Male,75,1,48.0,0,1-2 Year,Yes,2630.0,15.0,258,0
306585,Male,48,1,8.0,0,> 2 Years,Yes,52425.0,26.0,25,1
334832,Female,27,1,41.0,0,< 1 Year,Yes,26764.0,152.0,161,1
14253,Female,24,1,26.0,0,< 1 Year,Yes,2630.0,152.0,274,0
87537,Female,40,1,28.0,0,1-2 Year,Yes,23036.0,61.0,43,0
186889,Male,49,1,28.0,0,> 2 Years,Yes,2630.0,26.0,39,1
178670,Female,22,1,30.0,1,< 1 Year,No,27340.0,152.0,230,0
195719,Female,25,1,36.0,1,< 1 Year,No,27740.0,151.0,264,0
249854,Female,46,1,28.0,1,> 2 Years,Yes,49681.0,124.0,132,0
51981,Male,52,1,28.0,0,1-2 Year,Yes,27559.0,26.0,171,0
214422,Female,21,1,46.0,1,< 1 Year,No,28825.0,160.0,123,0
91249,Male,28,1,14.0,1,< 1 Year,No,32105.0,152.0,25,0
359044,Male,52,1,46.0,0,1-2 Year,Yes,31398.0,26.0,183,0
310697,Female,23,1,28.0,1,< 1 Year,No,68883.0,152.0,194,0
53261,Male,21,1,30.0,1,< 1 Year,No,31233.0,152.0,195,0
203003,Male,54,1,28.0,0,1-2 Year,Yes,33323.0,55.0,71,0
229512,Female,53,1,28.0,0,1-2 Year,Yes,56667.0,122.0,275,1
156018,Male,78,1,28.0,0,1-2 Year,Yes,29318.0,125.0,120,0
181892,Male,38,1,43.0,0,1-2 Year,Yes,27224.0,124.0,246,0
196240,Male,51,1,43.0,0,1-2 Year,Yes,32216.0,124.0,72,0
71662,Male,62,1,28.0,0,1-2 Year,Yes,51536.0,124.0,169,1
176705,Male,40,1,46.0,1,1-2 Year,No,33985.0,26.0,127,0
283873,Female,23,1,10.0,0,< 1 Year,Yes,29226.0,124.0,141,0
8856,Female,62,1,47.0,1,1-2 Year,No,28063.0,26.0,12,0
176535,Female,51,1,28.0,0,1-2 Year,Yes,31365.0,26.0,146,0
12256,Male,48,1,28.0,0,1-2 Year,Yes,76950.0,26.0,225,1
304711,Female,40,1,28.0,0,1-2 Year,Yes,33885.0,26.0,160,0
43018,Male,28,1,50.0,1,< 1 Year,No,24939.0,152.0,125,0
154008,Female,25,1,41.0,1,< 1 Year,Yes,32438.0,152.0,158,0
300373,Male,24,1,36.0,0,< 1 Year,Yes,49985.0,152.0,287,0
256105,Female,25,1,8.0,1,< 1 Year,No,30476.0,152.0,173,0
100382,Female,26,1,31.0,0,< 1 Year,No,2630.0,152.0,37,0
136674,Male,24,1,33.0,1,< 1 Year,No,20589.0,152.0,91,0
180373,Female,23,1,32.0,0,< 1 Year,Yes,2630.0,152.0,37,0
172187,Female,56,1,28.0,1,1-2 Year,No,2630.0,26.0,12,0
259566,Male,71,1,28.0,0,1-2 Year,Yes,37931.0,125.0,246,0
110122,Female,45,1,41.0,0,1-2 Year,Yes,39692.0,26.0,154,1
164784,Male,46,1,15.0,0,1-2 Year,Yes,36885.0,124.0,190,0
168059,Male,51,1,28.0,0,1-2 Year,Yes,41480.0,26.0,122,1
276735,Female,28,1,28.0,1,< 1 Year,No,16269.0,152.0,89,0
364927,Male,38,1,30.0,0,1-2 Year,Yes,2630.0,157.0,110,0
23407,Female,72,1,28.0,0,1-2 Year,Yes,57602.0,26.0,20,0
144129,Male,68,1,28.0,0,1-2 Year,No,43186.0,26.0,82,0
202191,Female,58,1,50.0,0,1-2 Year,Yes,40714.0,8.0,69,0
273583,Female,41,1,28.0,0,1-2 Year,Yes,29071.0,26.0,134,0
157201,Male,22,1,45.0,0,< 1 Year,Yes,19378.0,152.0,79,1
184307,Female,23,1,18.0,1,< 1 Year,No,28180.0,152.0,156,0
62464,Male,48,1,41.0,0,1-2 Year,Yes,39199.0,124.0,234,1
15854,Female,40,1,28.0,0,1-2 Year,Yes,36207.0,122.0,134,0
314898,Female,24,1,32.0,0,< 1 Year,Yes,26941.0,152.0,234,0
253167,Female,43,1,16.0,0,1-2 Year,Yes,37220.0,124.0,118,0
126706,Female,23,1,8.0,1,< 1 Year,No,36930.0,152.0,79,0
323515,Female,22,1,22.0,1,< 1 Year,No,21447.0,152.0,80,0
306263,Female,40,1,28.0,0,1-2 Year,Yes,47033.0,124.0,214,0
254142,Female,23,1,28.0,0,< 1 Year,Yes,216660.0,26.0,16,0
58923,Male,24,1,41.0,1,< 1 Year,No,36760.0,152.0,182,0
75324,Male,21,1,7.0,0,< 1 Year,Yes,60848.0,160.0,82,0
60297,Female,23,1,30.0,1,< 1 Year,No,32317.0,152.0,268,0
200187,Male,21,1,46.0,1,< 1 Year,No,44615.0,160.0,129,0
325317,Male,51,1,28.0,0,> 2 Years,Yes,55711.0,26.0,180,1
170422,Female,26,1,21.0,1,< 1 Year,No,24357.0,152.0,234,0
22460,Male,22,1,49.0,0,< 1 Year,Yes,34097.0,160.0,179,0
355270,Male,68,1,33.0,1,1-2 Year,No,22543.0,124.0,213,0
19019,Male,58,1,28.0,0,1-2 Year,Yes,41660.0,26.0,219,1
276566,Female,22,1,30.0,1,< 1 Year,No,26282.0,152.0,279,0
156337,Female,31,1,3.0,1,< 1 Year,Yes,22043.0,26.0,172,0
57995,Female,75,1,28.0,0,> 2 Years,Yes,83808.0,124.0,239,0
265204,Male,53,1,8.0,1,1-2 Year,No,46533.0,26.0,21,0
112323,Female,27,1,50.0,1,< 1 Year,No,26249.0,152.0,17,0
151722,Male,72,1,28.0,0,1-2 Year,Yes,85517.0,124.0,281,1
27407,Male,55,1,28.0,0,1-2 Year,Yes,45923.0,26.0,240,0
290303,Female,24,1,26.0,0,< 1 Year,Yes,2630.0,152.0,34,0
37848,Male,46,1,28.0,0,1-2 Year,Yes,38118.0,26.0,107,1
226664,Male,50,1,8.0,0,1-2 Year,Yes,30504.0,124.0,216,0
45792,Female,32,1,11.0,1,< 1 Year,No,33929.0,152.0,59,0
360420,Male,22,1,47.0,1,< 1 Year,No,34870.0,152.0,99,0
284121,Female,31,1,28.0,0,< 1 Year,Yes,67652.0,124.0,93,0
166763,Female,42,1,29.0,0,> 2 Years,Yes,57753.0,122.0,119,0
17021,Male,33,1,8.0,1,< 1 Year,No,41055.0,124.0,231,0
91915,Female,27,1,46.0,0,< 1 Year,No,15554.0,152.0,112,0
124224,Male,50,1,28.0,0,1-2 Year,Yes,31905.0,26.0,15,0
149743,Female,26,1,6.0,1,< 1 Year,Yes,2630.0,160.0,67,0
223779,Male,40,1,5.0,0,1-2 Year,Yes,27144.0,124.0,250,1
103937,Male,21,1,8.0,0,< 1 Year,Yes,54389.0,160.0,188,0
355360,Female,60,1,14.0,0,1-2 Year,Yes,46411.0,156.0,166,0
349716,Male,27,1,28.0,0,1-2 Year,Yes,24879.0,157.0,55,1
113091,Female,28,1,22.0,1,< 1 Year,No,29241.0,152.0,62,0
155122,Female,21,1,26.0,0,< 1 Year,Yes,2630.0,160.0,44,0
330023,Male,42,1,28.0,1,1-2 Year,No,2630.0,124.0,27,0
252781,Male,50,1,6.0,0,1-2 Year,Yes,24183.0,124.0,143,0
254353,Male,46,1,28.0,0,1-2 Year,Yes,66244.0,124.0,105,0
43998,Male,23,1,25.0,0,< 1 Year,No,2630.0,152.0,106,0
248758,Female,74,1,7.0,0,1-2 Year,No,2630.0,26.0,73,0
252900,Female,39,1,28.0,0,1-2 Year,Yes,44097.0,26.0,151,1
95187,Female,37,1,41.0,1,1-2 Year,No,24678.0,124.0,65,0
103040,Male,23,1,15.0,0,< 1 Year,Yes,37005.0,152.0,290,0
39753,Female,59,1,28.0,0,1-2 Year,Yes,32612.0,26.0,65,0
194495,Female,50,1,28.0,0,> 2 Years,Yes,37275.0,26.0,16,0
255399,Male,28,1,45.0,0,< 1 Year,Yes,32422.0,153.0,211,0
269464,Female,49,1,23.0,0,1-2 Year,Yes,32080.0,124.0,20,1
110442,Female,24,1,30.0,0,< 1 Year,No,2630.0,152.0,222,0
57528,Male,50,1,33.0,0,1-2 Year,Yes,30443.0,154.0,269,0
105400,Male,21,1,8.0,0,< 1 Year,Yes,32449.0,160.0,149,1
241705,Male,42,1,28.0,0,1-2 Year,Yes,34761.0,52.0,294,0
190383,Male,55,1,37.0,0,1-2 Year,Yes,31461.0,122.0,215,0
184781,Female,28,1,32.0,1,< 1 Year,No,27755.0,152.0,257,0
80831,Female,30,1,15.0,0,< 1 Year,Yes,28222.0,160.0,171,0
342857,Male,54,1,28.0,0,1-2 Year,Yes,40202.0,26.0,157,1
66869,Female,51,1,48.0,1,1-2 Year,No,2630.0,15.0,213,0
147010,Female,25,1,37.0,0,< 1 Year,Yes,35439.0,26.0,179,0
36199,Male,41,1,28.0,0,1-2 Year,Yes,33520.0,124.0,158,1
87281,Male,27,1,28.0,1,< 1 Year,No,66734.0,152.0,112,0
312161,Female,25,1,10.0,1,< 1 Year,No,31815.0,152.0,158,0
370042,Female,41,1,8.0,0,1-2 Year,Yes,27860.0,124.0,117,0
131576,Female,80,1,30.0,1,1-2 Year,No,33172.0,26.0,228,0
252630,Male,37,1,30.0,1,1-2 Year,No,22390.0,151.0,254,0
366392,Male,31,1,37.0,1,< 1 Year,No,29125.0,160.0,114,0
209852,Female,49,1,36.0,1,1-2 Year,No,31283.0,152.0,179,0
349784,Male,25,1,47.0,1,< 1 Year,No,38485.0,152.0,113,0
235029,Male,51,1,28.0,1,1-2 Year,No,36829.0,124.0,18,0
216694,Male,27,1,46.0,1,< 1 Year,No,16148.0,163.0,237,0
82832,Female,29,1,10.0,1,< 1 Year,No,33779.0,152.0,79,0
109058,Male,22,1,7.0,1,< 1 Year,No,35506.0,152.0,264,0
211534,Male,45,1,28.0,0,1-2 Year,Yes,22352.0,124.0,157,0
165652,Female,27,1,41.0,1,< 1 Year,No,25635.0,152.0,216,0
155504,Female,42,1,47.0,1,1-2 Year,No,23961.0,124.0,114,0
154355,Female,62,1,29.0,0,1-2 Year,Yes,71709.0,124.0,79,0
167213,Male,26,1,11.0,1,< 1 Year,No,26644.0,152.0,298,0
171361,Female,43,1,11.0,1,1-2 Year,No,2630.0,26.0,39,0
153399,Male,62,1,43.0,0,1-2 Year,Yes,36922.0,26.0,75,0
238105,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,124.0,231,0
14183,Female,28,1,32.0,1,< 1 Year,No,41200.0,152.0,107,0
245696,Male,23,1,8.0,0,< 1 Year,Yes,37067.0,152.0,123,0
209227,Male,44,1,28.0,0,1-2 Year,Yes,39247.0,124.0,141,0
125048,Female,49,1,8.0,1,1-2 Year,No,42327.0,26.0,17,0
348646,Male,73,1,28.0,1,1-2 Year,No,33659.0,26.0,232,0
155241,Female,71,1,28.0,1,1-2 Year,No,43867.0,26.0,289,0
174840,Female,23,1,17.0,1,< 1 Year,No,29504.0,152.0,245,0
43506,Female,70,1,28.0,1,1-2 Year,No,61893.0,26.0,195,0
77425,Female,25,1,29.0,1,< 1 Year,No,41164.0,152.0,180,0
25289,Female,61,1,28.0,0,1-2 Year,Yes,26198.0,26.0,219,0
361397,Female,26,1,11.0,1,< 1 Year,No,61446.0,152.0,74,0
253859,Female,28,1,50.0,1,< 1 Year,No,31416.0,152.0,260,0
341190,Male,46,1,39.0,0,1-2 Year,Yes,2630.0,124.0,298,1
39722,Male,59,1,8.0,0,1-2 Year,Yes,46508.0,26.0,144,1
2260,Male,51,1,28.0,0,1-2 Year,Yes,2630.0,124.0,284,1
43434,Male,68,1,20.0,1,1-2 Year,No,2630.0,26.0,62,0
49873,Female,65,1,37.0,0,1-2 Year,Yes,2630.0,124.0,204,0
142353,Male,56,1,2.0,0,1-2 Year,Yes,35977.0,26.0,60,0
246358,Female,24,1,45.0,1,< 1 Year,No,37225.0,152.0,275,0
275518,Female,21,1,27.0,1,< 1 Year,No,23588.0,163.0,186,0
223140,Female,24,1,15.0,1,< 1 Year,No,23093.0,152.0,192,0
317505,Female,24,1,29.0,1,< 1 Year,No,35541.0,152.0,162,0
193837,Female,22,1,3.0,1,< 1 Year,No,34155.0,152.0,87,0
379605,Female,37,1,8.0,1,1-2 Year,No,2630.0,160.0,203,0
108014,Female,46,1,21.0,0,1-2 Year,Yes,2630.0,157.0,263,0
282841,Male,52,1,31.0,0,1-2 Year,Yes,2630.0,124.0,169,0
262931,Female,61,1,28.0,0,1-2 Year,Yes,34847.0,122.0,131,1
178073,Male,32,1,24.0,0,1-2 Year,No,29384.0,145.0,268,0
200800,Male,26,1,45.0,0,< 1 Year,Yes,2630.0,156.0,164,1
155299,Male,38,1,46.0,0,1-2 Year,Yes,43817.0,122.0,77,0
218632,Male,37,1,1.0,1,1-2 Year,No,2630.0,26.0,163,0
128873,Female,21,1,25.0,1,< 1 Year,No,25201.0,152.0,22,0
150856,Female,21,1,36.0,1,< 1 Year,No,32745.0,152.0,155,0
84375,Female,20,1,39.0,0,< 1 Year,Yes,30303.0,160.0,54,0
139766,Male,65,1,8.0,0,1-2 Year,Yes,42284.0,157.0,197,1
253390,Female,42,1,28.0,1,1-2 Year,No,29946.0,124.0,88,0
225499,Male,39,1,28.0,0,> 2 Years,Yes,68620.0,26.0,177,1
107712,Male,39,1,35.0,0,1-2 Year,Yes,28151.0,26.0,57,1
259896,Female,27,1,12.0,1,< 1 Year,No,25347.0,152.0,33,0
84630,Female,21,1,22.0,1,< 1 Year,No,2630.0,160.0,263,0
290618,Male,23,1,10.0,1,< 1 Year,No,26715.0,152.0,113,0
229886,Male,22,1,13.0,0,< 1 Year,Yes,32857.0,152.0,54,0
46285,Female,20,1,37.0,0,< 1 Year,Yes,33153.0,160.0,87,0
196171,Female,43,1,8.0,0,1-2 Year,Yes,42230.0,26.0,35,0
337838,Female,24,1,36.0,0,< 1 Year,Yes,36776.0,152.0,227,0
22588,Female,24,1,3.0,1,< 1 Year,No,17843.0,152.0,197,0
86932,Female,43,1,28.0,1,1-2 Year,No,37328.0,124.0,91,0
132926,Female,40,1,28.0,0,1-2 Year,No,39752.0,24.0,244,0
362843,Female,22,1,35.0,1,< 1 Year,No,34321.0,152.0,201,0
336131,Male,29,1,29.0,1,< 1 Year,No,35955.0,152.0,156,0
217058,Female,29,1,28.0,1,< 1 Year,No,43393.0,152.0,111,0
40874,Male,24,1,50.0,0,< 1 Year,Yes,2630.0,163.0,123,1
265639,Female,52,1,8.0,1,1-2 Year,No,47021.0,124.0,273,0
7363,Male,32,1,28.0,1,1-2 Year,No,34938.0,124.0,112,0
109405,Female,22,1,12.0,1,< 1 Year,No,27971.0,152.0,185,0
192629,Male,25,1,41.0,0,< 1 Year,Yes,30407.0,26.0,56,1
284898,Male,50,1,28.0,0,1-2 Year,No,61178.0,26.0,255,0
335704,Male,29,1,35.0,1,< 1 Year,No,36773.0,152.0,46,0
277128,Female,24,1,37.0,1,1-2 Year,Yes,2630.0,157.0,105,1
54737,Female,51,1,28.0,0,1-2 Year,Yes,35390.0,26.0,137,0
311408,Male,42,1,28.0,0,> 2 Years,Yes,49492.0,26.0,122,1
26982,Male,26,1,26.0,1,< 1 Year,No,32048.0,152.0,265,0
51883,Male,22,1,28.0,1,< 1 Year,No,128329.0,152.0,58,0
368130,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,157.0,18,0
116367,Male,28,1,28.0,1,< 1 Year,No,31073.0,152.0,12,0
220110,Female,40,1,28.0,0,1-2 Year,Yes,54177.0,124.0,266,1
155442,Male,28,1,2.0,1,< 1 Year,No,31894.0,152.0,102,0
187271,Female,63,1,39.0,1,1-2 Year,No,30946.0,124.0,70,0
134503,Male,80,1,28.0,1,1-2 Year,No,64986.0,26.0,150,0
374470,Male,23,1,42.0,1,< 1 Year,No,35129.0,151.0,184,0
338699,Male,21,1,9.0,1,< 1 Year,No,24972.0,152.0,108,0
75927,Male,45,1,33.0,0,1-2 Year,Yes,29121.0,154.0,22,1
234579,Female,27,1,8.0,1,< 1 Year,No,45234.0,152.0,222,0
103143,Male,49,1,28.0,0,1-2 Year,No,34043.0,26.0,231,0
90355,Male,45,1,28.0,0,1-2 Year,Yes,31312.0,124.0,249,0
36633,Male,48,1,28.0,0,1-2 Year,Yes,2630.0,124.0,124,1
39278,Male,23,1,11.0,1,< 1 Year,No,35698.0,152.0,293,0
203964,Female,23,1,41.0,1,< 1 Year,No,37416.0,152.0,277,0
304343,Male,59,1,28.0,0,1-2 Year,Yes,25199.0,124.0,28,0
248264,Female,22,1,41.0,1,< 1 Year,No,38412.0,152.0,46,0
155735,Female,38,1,0.0,1,1-2 Year,No,2630.0,26.0,176,0
167143,Male,38,1,4.0,0,1-2 Year,Yes,27391.0,26.0,277,1
60320,Female,24,1,14.0,1,< 1 Year,No,23471.0,152.0,28,0
233555,Female,32,1,28.0,0,< 1 Year,Yes,33944.0,122.0,71,0
15062,Female,29,1,19.0,1,< 1 Year,No,41591.0,152.0,187,0
22586,Male,24,1,8.0,1,< 1 Year,No,44045.0,152.0,276,0
95637,Female,38,1,28.0,0,1-2 Year,Yes,42210.0,26.0,57,0
159223,Female,27,1,10.0,0,< 1 Year,Yes,2630.0,152.0,183,0
193732,Female,20,1,32.0,0,< 1 Year,Yes,26505.0,160.0,270,0
183004,Male,24,1,45.0,1,< 1 Year,No,29791.0,152.0,94,0
62200,Female,23,1,8.0,1,< 1 Year,No,47093.0,152.0,203,0
245697,Female,21,1,37.0,1,< 1 Year,No,29096.0,152.0,211,0
61263,Female,23,1,12.0,1,< 1 Year,No,28943.0,152.0,211,0
221340,Male,24,1,15.0,0,< 1 Year,Yes,42141.0,152.0,156,0
169769,Male,37,1,20.0,0,1-2 Year,Yes,2630.0,26.0,263,0
183753,Male,21,1,49.0,1,< 1 Year,Yes,2630.0,160.0,70,0
138288,Male,42,1,8.0,0,< 1 Year,No,2630.0,1.0,70,0
333734,Male,46,1,2.0,0,1-2 Year,Yes,29312.0,26.0,146,1
252868,Male,44,1,28.0,0,> 2 Years,Yes,34281.0,26.0,281,1
193280,Female,60,1,8.0,1,1-2 Year,No,54131.0,26.0,231,0
29946,Female,57,1,28.0,1,1-2 Year,No,27292.0,26.0,113,0
596,Male,66,1,14.0,0,1-2 Year,Yes,40223.0,124.0,200,0
140700,Male,30,1,28.0,1,1-2 Year,Yes,47358.0,124.0,91,0
374610,Female,24,1,2.0,1,< 1 Year,No,31286.0,152.0,31,0
190317,Male,23,1,30.0,1,< 1 Year,No,27131.0,152.0,253,0
311529,Female,25,1,47.0,1,< 1 Year,No,33334.0,152.0,40,0
133397,Female,26,1,36.0,1,< 1 Year,No,27128.0,152.0,80,0
158784,Male,25,1,6.0,1,< 1 Year,No,38378.0,152.0,230,0
250267,Female,29,1,6.0,1,< 1 Year,No,19287.0,152.0,126,0
100330,Male,52,1,28.0,0,1-2 Year,Yes,29059.0,26.0,73,1
76722,Male,67,1,28.0,0,> 2 Years,Yes,23306.0,26.0,176,0
34317,Male,45,1,3.0,1,1-2 Year,No,29210.0,26.0,107,0
296607,Female,21,1,41.0,1,< 1 Year,No,28698.0,160.0,19,0
96838,Female,41,1,17.0,0,1-2 Year,Yes,45313.0,124.0,222,0
197980,Female,49,1,8.0,0,1-2 Year,Yes,55149.0,124.0,286,0
268235,Male,24,1,28.0,1,< 1 Year,Yes,21117.0,152.0,259,0
78799,Female,23,1,8.0,1,< 1 Year,No,35302.0,152.0,11,0
349892,Female,56,1,28.0,0,1-2 Year,Yes,27012.0,26.0,104,0
337487,Male,29,1,41.0,0,< 1 Year,Yes,26668.0,154.0,58,0
260078,Male,56,1,15.0,0,1-2 Year,Yes,19434.0,124.0,166,0
64854,Female,35,1,29.0,0,1-2 Year,Yes,39519.0,124.0,286,1
368295,Male,28,1,25.0,1,< 1 Year,No,28298.0,152.0,208,0
319418,Male,59,1,28.0,0,1-2 Year,Yes,2630.0,26.0,96,0
84464,Female,23,1,30.0,0,< 1 Year,Yes,26310.0,152.0,262,0
61904,Female,58,1,28.0,0,1-2 Year,No,41677.0,124.0,23,0
321678,Female,21,1,22.0,1,< 1 Year,No,28656.0,160.0,94,0
192640,Female,29,1,28.0,1,< 1 Year,No,59477.0,152.0,129,0
32571,Male,24,1,8.0,1,< 1 Year,No,35066.0,152.0,159,0
361100,Male,58,1,28.0,0,> 2 Years,Yes,39067.0,26.0,257,0
312761,Female,21,1,33.0,0,< 1 Year,Yes,28896.0,152.0,214,0
140986,Female,20,1,37.0,0,< 1 Year,Yes,33596.0,160.0,214,0
83962,Male,44,1,35.0,0,> 2 Years,Yes,2630.0,124.0,282,1
108335,Female,48,1,46.0,0,1-2 Year,Yes,27139.0,26.0,217,1
98002,Male,42,1,8.0,0,1-2 Year,Yes,68144.0,26.0,114,0
352175,Female,22,1,17.0,1,< 1 Year,No,24268.0,152.0,135,0
241159,Female,22,1,8.0,0,< 1 Year,Yes,48063.0,152.0,32,0
28112,Female,24,1,8.0,1,< 1 Year,No,87307.0,152.0,174,0
313479,Female,41,1,8.0,0,1-2 Year,Yes,51785.0,124.0,59,1
186395,Male,27,1,37.0,1,< 1 Year,No,34810.0,152.0,136,0
